trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1010,L2/ori90/k7/j12,16212,428,L4/ON/k6/j11,excitatory,1.0,0.09403911839765174,0.09403911839765174,917
diag/0,2,free,1010,L2/ori90/k7/j12,16213,429,INH/ON/k6/j11,inhibitory,1.0,0.042972044210652725,-0.042972044210652725,917
diag/0,2,free,1010,L2/ori90/k7/j12,16214,430,L4/OFF/k6/j11,excitatory,1.0,0.03831810848744728,0.03831810848744728,917
diag/0,2,free,1010,L2/ori90/k7/j12,16215,431,INH/OFF/k6/j11,inhibitory,1.0,0.04874223267766033,-0.04874223267766033,917
diag/0,2,free,1010,L2/ori90/k7/j12,16216,368,L4/ON/k5/j12,excitatory,1.0,0.08732193972055045,0.08732193972055045,917
diag/0,2,free,1010,L2/ori90/k7/j12,16217,369,INH/ON/k5/j12,inhibitory,1.0,0.006230324232515906,-0.006230324232515906,917
diag/0,2,free,1010,L2/ori90/k7/j12,16218,370,L4/OFF/k5/j12,excitatory,1.0,0.056280385999780434,0.056280385999780434,917
diag/0,2,free,1010,L2/ori90/k7/j12,16219,371,INH/OFF/k5/j12,inhibitory,1.0,0.02397736752240325,-0.02397736752240325,917
diag/0,2,free,1010,L2/ori90/k7/j12,16222,374,L4/OFF/k5/j13,excitatory,1.0,0.0330101598180016,0.0330101598180016,917
diag/0,2,free,1010,L2/ori90/k7/j12,16223,375,INH/OFF/k5/j13,inhibitory,1.0,0.02130402962846038,-0.02130402962846038,917
diag/0,2,free,1010,L2/ori90/k7/j12,16224,364,L4/ON/k5/j11,excitatory,1.0,0.09358943046680368,0.09358943046680368,917
diag/0,2,free,1010,L2/ori90/k7/j12,16225,365,INH/ON/k5/j11,inhibitory,1.0,0.06431707148288911,-0.06431707148288911,917
diag/0,2,free,1010,L2/ori90/k7/j12,16226,366,L4/OFF/k5/j11,excitatory,1.0,0.08240955679812152,0.08240955679812152,917
diag/0,2,free,1010,L2/ori90/k7/j12,16227,367,INH/OFF/k5/j11,inhibitory,1.0,0.1095364589702268,-0.1095364589702268,917
diag/0,2,free,1010,L2/ori90/k7/j12,16232,440,L4/ON/k6/j14,excitatory,1.0,0.01990118075629291,0.01990118075629291,917
diag/0,2,free,1010,L2/ori90/k7/j12,16233,441,INH/ON/k6/j14,inhibitory,1.0,0.01566126660024553,-0.01566126660024553,917
diag/0,2,free,1010,L2/ori90/k7/j12,16234,442,L4/OFF/k6/j14,excitatory,1.0,0.04005357086636936,0.04005357086636936,917
diag/0,2,free,1010,L2/ori90/k7/j12,16235,443,INH/OFF/k6/j14,inhibitory,1.0,0.03129641913195711,-0.03129641913195711,917
diag/0,2,free,1010,L2/ori90/k7/j12,16236,424,L4/ON/k6/j10,excitatory,1.0,0.04112324652434835,0.04112324652434835,917
diag/0,2,free,1010,L2/ori90/k7/j12,16237,425,INH/ON/k6/j10,inhibitory,1.0,0.054335981577611436,-0.054335981577611436,917
diag/0,2,free,1010,L2/ori90/k7/j12,16238,426,L4/OFF/k6/j10,excitatory,1.0,0.003908185751626512,0.003908185751626512,917
diag/0,2,free,1010,L2/ori90/k7/j12,16239,427,INH/OFF/k6/j10,inhibitory,1.0,0.027271453181662412,-0.027271453181662412,917
diag/0,2,free,1010,L2/ori90/k7/j12,16250,362,L4/OFF/k5/j10,excitatory,1.0,0.04058948641347862,0.04058948641347862,917
diag/0,2,free,1010,L2/ori90/k7/j12,16251,363,INH/OFF/k5/j10,inhibitory,1.0,0.02668153524378624,-0.02668153524378624,917
diag/0,2,free,1012,L2/ori0/k7/j13,16256,500,L4/ON/k7/j13,excitatory,1.0,0.06543316734535988,0.06543316734535988,917
diag/0,2,free,1012,L2/ori0/k7/j13,16257,501,INH/ON/k7/j13,inhibitory,1.0,0.04434510203027836,-0.04434510203027836,917
diag/0,2,free,1012,L2/ori0/k7/j13,16258,502,L4/OFF/k7/j13,excitatory,1.0,0.1049911747050547,0.1049911747050547,917
diag/0,2,free,1012,L2/ori0/k7/j13,16259,503,INH/OFF/k7/j13,inhibitory,1.0,0.07282842980953216,-0.07282842980953216,917
diag/0,2,free,1012,L2/ori0/k7/j13,16260,436,L4/ON/k6/j13,excitatory,1.0,0.04673530123675439,0.04673530123675439,917
diag/0,2,free,1012,L2/ori0/k7/j13,16261,437,INH/ON/k6/j13,inhibitory,1.0,0.09038282699950649,-0.09038282699950649,917
diag/0,2,free,1012,L2/ori0/k7/j13,16262,438,L4/OFF/k6/j13,excitatory,1.0,0.05915638656143138,0.05915638656143138,917
diag/0,2,free,1012,L2/ori0/k7/j13,16263,439,INH/OFF/k6/j13,inhibitory,1.0,0.030053782639839145,-0.030053782639839145,917
diag/0,2,free,1012,L2/ori0/k7/j13,16264,496,L4/ON/k7/j12,excitatory,1.0,0.09962034845690837,0.09962034845690837,917
diag/0,2,free,1012,L2/ori0/k7/j13,16265,497,INH/ON/k7/j12,inhibitory,1.0,0.0774527216057778,-0.0774527216057778,917
diag/0,2,free,1012,L2/ori0/k7/j13,16266,498,L4/OFF/k7/j12,excitatory,1.0,0.10726488118554861,0.10726488118554861,917
